Begin at: Tue May 19 13:32:57 EDT 2015, train start at: Tue Jan 27 22:34:47 EST 2015, test end at: Wed Mar 25 07:31:35 EDT 2015.
Author: UNEP, id: 38146999, #fols: 7644, #exs: 376.
******************************
AuthorId fId #pos #neg #userTweets
16958346 138479976 4 1986 842
16958346 808053931 4 1986 247
16958346 3041089846 1 1989 1111
16958346 34670424 27 1963 2341
16958346 749038508 2 1988 61
16958346 312471398 4 1986 495
16958346 66991407 1 1989 1044
16958346 17905508 1 1989 22547
16958346 2984466382 5 1985 21
16958346 184530600 1 1989 124
16958346 1261237382 5 1985 3931
16958346 35408354 14 1976 120
16958346 20939670 3 1987 94
16958346 311638868 9 1981 781
16958346 2594797939 2 1988 196
16958346 91017612 2 1988 3284
16958346 576772223 1 1989 494
16958346 69178675 2 1988 486
16958346 69730304 5 1985 999
16958346 2445560851 7 1983 33
16958346 2205422485 21 1969 195
16958346 2375607324 2 1988 312
16958346 268398420 8 1982 669
16958346 1061149920 2 1988 7410
16958346 909247190 4 1986 74
16958346 2382737682 9 1981 87
16958346 1037861875 3 1987 10351
16958346 55679493 1 1989 9033
16958346 2373002520 11 1979 368
16958346 563573148 2 1988 1013
16958346 110263006 6 1984 2319
16958346 404838683 1 1989 883
16958346 40277683 1 1989 27
16958346 192468845 2 1988 542
16958346 52144546 1 1989 630
16958346 221880326 4 1986 4417
16958346 2548638937 5 1985 4593
16958346 1168449067 2 1988 136
16958346 17198577 2 1988 467
16958346 74306136 17 1973 2901
16958346 1604903485 1 1989 347
16958346 829479416 2 1988 249
16958346 2933365873 1 1989 193
16958346 25655019 2 1988 158
16958346 939812042 1 1989 8100
16958346 68283973 2 1988 146
16958346 3041300267 10 1980 30646
16958346 614309831 2 1988 38
16958346 14196913 3 1987 346
16958346 46464547 4 1986 127
16958346 261500819 3 1987 32
16958346 128839169 3 1987 207
16958346 254356119 1 1989 222
16958346 19595126 2 1988 399
16958346 222222681 1 1989 21
16958346 2921507518 1 1989 420
16958346 2857413971 18 1972 1239
16958346 405777279 3 1987 71
16958346 264335869 1 1989 92
16958346 15607513 2 1988 141
16958346 64381684 1 1989 323
16958346 1115440075 1 1989 1317
16958346 22838627 7 1983 245
16958346 545305090 2 1988 995
16958346 66080315 1 1989 33
16958346 450680799 1 1989 299
16958346 1464261128 2 1988 2692
16958346 2919740239 10 1980 477
16958346 83252311 2 1988 120
16958346 190899255 2 1988 49
16958346 765904482 1 1989 309
16958346 1924985228 5 1985 26833
16958346 440206967 3 1987 152
16958346 411148247 4 1986 1237
16958346 50533247 2 1988 8
16958346 28867161 1 1989 436
16958346 82071751 7 1983 511
16958346 91920794 1 1989 1147
16958346 15975240 4 1986 8527
16958346 3003540291 1 1989 171
16958346 2332418298 5 1985 1925
16958346 493496415 2 1988 116
16958346 1069877815 2 1988 144
16958346 629980731 5 1985 187
16958346 567593135 5 1985 404
16958346 2858003969 2 1988 451
16958346 198806303 1 1989 137
16958346 270425248 1 1989 2093
16958346 617023233 2 1988 1425
16958346 524939820 14 1976 6823
16958346 1921042878 1 1989 215
16958346 41893714 2 1988 367
16958346 93941639 1 1989 102
16958346 408131326 5 1985 125
16958346 2998932782 2 1988 33
16958346 8331012 1 1989 54
16958346 17268481 3 1987 17342
16958346 59474688 1 1989 100
16958346 2371781424 22 1968 4347
16958346 3072746937 10 1980 468
16958346 2883262945 5 1985 11950
16958346 3032694875 2 1988 253
16958346 36640869 2 1988 1187
16958346 1934016487 4 1986 5868
16958346 324885968 3 1987 158
16958346 79372130 2 1988 898
16958346 293173030 1 1989 2334
16958346 2879188310 4 1986 297
16958346 35336511 14 1976 14167
16958346 15882597 1 1989 788
16958346 1578527900 9 1981 518
16958346 582455295 2 1988 32
16958346 995390124 2 1988 156
16958346 85797698 1 1989 21
16958346 357126674 2 1988 77
16958346 2941805653 6 1984 138
16958346 2282602992 2 1988 87
16958346 403495384 3 1987 159
16958346 487114112 2 1988 454
16958346 216567113 11 1979 5031
16958346 272664855 4 1986 704
16958346 2528261737 4 1986 1491
16958346 2883506150 2 1988 49
16958346 1109563303 2 1988 384
16958346 123325118 2 1988 95
16958346 2527049646 14 1976 1425
16958346 341040923 8 1982 7117
16958346 2694900986 9 1981 43065
16958346 2844654997 2 1988 154
16958346 14106829 1 1989 905
16958346 23543158 1 1989 3365
16958346 2326603459 3 1987 104
16958346 2256756222 3 1987 360
16958346 2183230841 1 1989 1110
16958346 2325802737 4 1986 530
16958346 46212751 3 1987 2503
16958346 554800231 2 1988 191
16958346 155998467 6 1984 2290
16958346 1253363912 0 1990 1497
16958346 48484330 1 1989 1076
16958346 2888293260 1 1989 392
16958346 2931976188 4 1986 34
16958346 746201850 4 1986 1531
16958346 536489215 2 1988 1891
16958346 274815570 2 1988 3450
16958346 288306686 2 1988 416
16958346 2502852487 7 1983 3113
16958346 481583877 3 1987 2316
16958346 138354146 2 1988 689
16958346 1637055470 6 1984 203
16958346 997036813 1 1989 102
16958346 2522472176 6 1984 1052
16958346 396716628 11 1979 398
16958346 2923448712 1 1989 5518
16958346 44471427 1 1989 382
16958346 403217109 4 1986 1479
16958346 2232398257 2 1988 962
16958346 369562258 3 1987 193
16958346 250289885 1 1989 2391
16958346 2546837940 2 1988 713
16958346 393883066 1 1989 1682
16958346 18798728 2 1988 655
16958346 2250817146 4 1986 19078
16958346 1254284250 1 1989 45
16958346 2354610048 3 1987 2902
16958346 47562979 1 1989 742
16958346 817898246 3 1987 702
16958346 178256465 1 1989 5326
16958346 2540622468 2 1988 733
16958346 340070516 15 1975 1005
16958346 26145597 2 1988 415
16958346 371735556 3 1987 326
16958346 89523246 2 1988 75
16958346 701448337 2 1988 7
16958346 332683353 2 1988 871
16958346 2154883098 1 1989 409
16958346 43446727 15 1975 891
16958346 337489668 46 1944 3457
16958346 1882404818 4 1986 604
16958346 578039982 1 1989 2110
16958346 605434880 6 1984 1001
16958346 337364335 6 1984 154
16958346 72016664 1 1989 614
16958346 2725865306 1 1989 6657
16958346 23328556 1 1989 253
16958346 346656479 14 1976 15644
16958346 275335962 1 1989 100
16958346 2422649651 1 1989 224
16958346 1209224826 3 1987 558
16958346 2892383692 4 1986 91
16958346 53949899 5 1985 225
16958346 207591002 6 1984 3442
16958346 17479538 13 1977 11744
16958346 82349024 2 1988 450
16958346 77696177 4 1986 104
16958346 2895087042 2 1988 124
16958346 320988890 3 1987 134
16958346 870083701 4 1986 1332
16958346 250647032 2 1988 4650
16958346 18963832 4 1986 262
16958346 2868872218 4 1986 4209
16958346 1620594186 3 1987 27
16958346 56443228 1 1989 2081
16958346 12084352 1 1989 508
16958346 202077540 5 1985 781
16958346 403174155 1 1989 735
16958346 575528865 9 1981 306
16958346 736086956 1 1989 1114
16958346 387331041 4 1986 60
16958346 2241427543 1 1989 752
16958346 1629046099 1 1989 234
16958346 247043886 2 1988 8514
16958346 158464741 1 1989 63
16958346 44131635 1 1989 755
16958346 2912225530 5 1985 3941
16958346 20020860 3 1987 436
16958346 321416596 3 1987 41
16958346 2486031031 10 1980 1006
16958346 2848348734 2 1988 66
16958346 274218219 13 1977 1387
16958346 1287554738 7 1983 105
16958346 119771665 2 1988 785
16958346 27523651 5 1985 4425
16958346 26626424 11 1979 355
16958346 185581568 2 1988 3524
16958346 145347823 4 1986 1300
16958346 415619479 2 1988 1056
16958346 17338424 4 1986 28
16958346 24095724 6 1984 1375
16958346 57423680 1 1989 25
16958346 22307694 6 1984 67
16958346 2357391356 2 1988 3620
16958346 388081187 6 1984 6946
16958346 215051555 1 1989 35
16958346 180961172 2 1988 9001
16958346 20173116 2 1988 465
16958346 327757970 7 1983 131
16958346 21182843 5 1985 2421
16958346 37486660 2 1988 696
16958346 264797355 13 1977 1912
16958346 1591991564 17 1973 446
16958346 569101213 6 1984 228
16958346 18218416 1 1989 108
16958346 1565034342 2 1988 3078
16958346 30340726 4 1986 6780
16958346 891616633 19 1971 9377
16958346 215732375 2 1988 29
16958346 120969408 6 1984 7753
16958346 442593662 1 1989 2663
16958346 173220058 4 1986 126
16958346 96238541 1 1989 102
16958346 166284017 7 1983 3700
16958346 382817717 4 1986 20842
16958346 159526070 2 1988 960
16958346 20387593 4 1986 6649
16958346 2995468351 18 1972 222
16958346 55218614 2 1988 54
16958346 148048089 3 1987 132
16958346 14235246 9 1981 1894
16958346 309379549 5 1985 1258
16958346 17308256 2 1988 686
16958346 2292482222 2 1988 351
16958346 209829917 6 1984 348
16958346 526740847 3 1987 5077
16958346 848710796 2 1988 310
16958346 2516013102 267 1723 25612
16958346 48512272 5 1985 6560
16958346 280030663 42 1948 570
16958346 2875977765 2 1988 106
16958346 22870177 3 1987 1592
16958346 17161594 1 1989 1622
16958346 23787490 2 1988 64
16958346 2371382707 5 1985 3669
16958346 137064550 40 1950 3715
16958346 848377190 1 1989 32227
16958346 419399821 1 1989 132
16958346 325275379 2 1988 9965
16958346 425207543 1 1989 593
16958346 1886909564 1 1989 158
16958346 2166414678 7 1983 1102
16958346 11564692 1 1989 720
16958346 94187179 5 1985 3583
16958346 2401117104 2 1988 5487
16958346 2497242884 4 1986 433
16958346 406295914 3 1987 5753
16958346 2880175250 17 1973 7687
16958346 45345356 2 1988 766
16958346 813118939 2 1988 136
16958346 27419523 6 1984 4835
16958346 1069134470 1 1989 49
16958346 3003885916 3 1987 76
16958346 41223675 3 1987 1409
16958346 68432991 4 1986 992
16958346 240180456 2 1988 406
16958346 2411193872 1 1989 1401
16958346 334551399 1 1989 3440
16958346 42599654 1 1989 1910
16958346 34436602 1 1989 675
16958346 2832157632 3 1987 8828
16958346 378102355 20 1970 645
16958346 52051571 3 1987 174
16958346 2256686540 12 1978 547
16958346 91391207 1 1989 1
16958346 613040457 1 1989 140
16958346 1271004536 2 1988 277
16958346 1598321084 2 1988 36
16958346 21074975 14 1976 3239
16958346 78259129 1 1989 492
16958346 3013004620 1 1989 541
16958346 1852957873 2 1988 477
16958346 344574948 0 1990 8156
16958346 363263386 15 1975 133
16958346 107889537 4 1986 6855
16958346 75296591 2 1988 2829
16958346 30062757 2 1988 141
16958346 74447139 2 1988 242
16958346 83284222 1 1989 59
16958346 480736826 3 1987 36
16958346 2307742779 2 1988 3748
16958346 29049770 1 1989 6279
16958346 68034887 2 1988 35
16958346 77288753 2 1988 4713
16958346 2728658254 1 1989 7708
16958346 457870285 2 1988 403
16958346 57302933 3 1987 1232
16958346 2369668278 5 1985 399
16958346 33908194 2 1988 515
16958346 2363214074 10 1980 1043
16958346 1618131084 1 1989 1273
16958346 73608541 1 1989 998
16958346 456326093 2 1988 2052
16958346 2814571566 3 1987 1389
16958346 1639097478 10 1980 290
16958346 2310563532 1 1989 62
16958346 77599865 3 1987 343
16958346 14949434 7 1983 4491
16958346 24493510 1 1989 89
16958346 337814013 1 1989 23
16958346 165196967 2 1988 241
16958346 278163334 6 1984 23306
16958346 637015681 2 1988 30121
16958346 58219201 3 1987 486
16958346 589286587 18 1972 23915
16958346 755247998 2 1988 148
16958346 320482542 1 1989 2005
16958346 481307876 3 1987 134
16958346 27809145 2 1988 116
16958346 15119173 3 1987 187
16958346 586896133 1 1989 68
16958346 2842384482 9 1981 7647
16958346 1954627374 1 1989 52
16958346 253042447 2 1988 773
16958346 2426115966 4 1986 1643
16958346 524185446 2 1988 127
16958346 1005248964 3 1987 3216
16958346 354736943 5 1985 4102
16958346 967809781 1 1989 621
16958346 368344521 1 1989 2502
16958346 2323102484 6 1984 391
16958346 335386241 4 1986 1892
16958346 2867985720 2 1988 120
16958346 41682447 1 1989 3132
16958346 620372051 4 1986 1980
16958346 286086784 1 1989 3
16958346 1891144105 1 1989 10679
16958346 2555706014 10 1980 242
16958346 10040232 4 1986 496
16958346 402863215 2 1988 1552
16958346 558877541 2 1988 2631
16958346 517210738 1 1989 60
16958346 1733656094 4 1986 11293
16958346 17723858 2 1988 243
16958346 2409703400 4 1986 406
16958346 2543200202 2 1988 4
16958346 2317207994 3 1987 431
16958346 2468496949 9 1981 116
16958346 529554922 5 1985 4220
16958346 749878068 2 1988 17
16958346 124303231 1 1989 212
16958346 2450042571 2 1988 1190
16958346 134916811 1 1989 3306
16958346 51085557 2 1988 437
16958346 2986630856 0 1990 2596
16958346 2705027539 1 1989 528
16958346 242461056 4 1986 1118
16958346 1959714253 20 1970 423
16958346 1061660190 1 1989 895
16958346 315295561 1 1989 213
16958346 2318872929 1 1989 8
16958346 781964996 6 1984 693
16958346 454073372 1 1989 2536
16958346 2921544296 2 1988 2942
16958346 547543224 12 1978 159
16958346 2232544603 4 1986 198
16958346 341007844 6 1984 5002
16958346 41087915 2 1988 344
16958346 269304095 5 1985 113
16958346 153596666 1 1989 21
16958346 433060763 0 1990 2133
16958346 1449124333 3 1987 736
16958346 935800537 2 1988 5176
16958346 2999412664 3 1987 902
16958346 38163391 3 1987 504
16958346 77773975 3 1987 4292
16958346 1020561428 1 1989 328
16958346 202623947 2 1988 645
16958346 91237533 2 1988 695
16958346 80373404 12 1978 3683
16958346 2984518823 3 1987 97
16958346 1664628018 3 1987 51
16958346 370895060 1 1989 181
16958346 987280694 3 1987 670
16958346 558006979 2 1988 4939
16958346 2771453596 1 1989 406
16958346 1119008556 3 1987 5077
16958346 345253997 2 1988 511
16958346 1066834674 3 1987 556
16958346 22255290 5 1985 986
16958346 230269599 4 1986 261
16958346 467173676 2 1988 811
16958346 2249009828 1 1989 70
16958346 2527603050 10 1980 1025
16958346 213426687 2 1988 322
16958346 580829281 1 1989 789
16958346 2984344552 2 1988 2394
16958346 81139713 7 1983 660
16958346 1420847762 1 1989 19536
16958346 465307171 2 1988 51
16958346 79961436 1 1989 264
16958346 626258579 5 1985 1739
16958346 40764485 3 1987 310
16958346 1860571 3 1987 472
16958346 15469170 2 1988 374
16958346 348319013 1 1989 48
16958346 1929462181 2 1988 200
16958346 2990640473 2 1988 17
16958346 742668672 2 1988 4639
16958346 373848894 11 1979 309
16958346 2438819354 2 1988 1192
16958346 1559069198 8 1982 545
16958346 342460234 3 1987 2521
16958346 584254080 2 1988 454
16958346 2815091594 1 1989 61
16958346 107612608 5 1985 4893
16958346 2872264786 1 1989 25
16958346 30981015 2 1988 130
16958346 441434816 4 1986 318
16958346 1731665011 4 1986 4559
16958346 52142763 29 1961 1708
16958346 79712389 2 1988 2758
16958346 392366435 3 1987 3931
16958346 1529636053 7 1983 3091
16958346 1122634170 1 1989 14109
16958346 157651440 2 1988 639
16958346 1137824052 9 1981 1675
16958346 194995782 1 1989 954
16958346 1619156682 9 1981 1517
16958346 36272372 2 1988 1508
16958346 384933360 1 1989 209
16958346 178081863 2 1988 704
16958346 1222985773 3 1987 207
16958346 190988640 2 1988 1949
16958346 124884929 2 1988 2547
16958346 1592080998 5 1985 171
16958346 81890455 2 1988 450
16958346 2875878848 4 1986 21
16958346 1340942790 1 1989 255
16958346 21595043 1 1989 4212
16958346 1934992172 2 1988 11170
16958346 2241205392 5 1985 25806
16958346 2207675397 5 1985 11600
16958346 303041838 2 1988 206
16958346 1156527625 7 1983 12016
16958346 14936628 1 1989 24
16958346 2588396279 1 1989 3083
16958346 245030992 2 1988 3593
16958346 1288773914 3 1987 555
16958346 2523963143 19 1971 5868
16958346 49551817 1 1989 277
16958346 2151524324 3 1987 55
16958346 1347057068 8 1982 891
16958346 2613746809 3 1987 1138
16958346 2389778093 3 1987 1879
16958346 36326676 3 1987 952
16958346 1284292988 2 1988 7034
16958346 1190575692 33 1957 4563
16958346 746741538 3 1987 17
16958346 244724820 14 1976 3081
16958346 7962452 3 1987 1011
16958346 290104446 2 1988 3122
16958346 46584707 9 1981 4253
16958346 469815017 3 1987 691
16958346 389548615 10 1980 54848
16958346 2545565038 4 1986 650
16958346 538617179 4 1986 421
16958346 836827458 1 1989 123
16958346 177976157 17 1973 603
16958346 43447495 2 1988 1714
16958346 17508529 2 1988 204
16958346 409239632 5 1985 95
16958346 855452941 0 1990 3338
16958346 27737053 1 1989 2671
16958346 2987009153 0 1990 1
16958346 447434075 1 1989 365
16958346 2402155944 0 1990 70
16958346 48854106 3 1987 7124
16958346 2907024094 3 1987 922
16958346 296137565 4 1986 672
16958346 1073505415 2 1988 5861
16958346 2772191878 0 1990 285
16958346 106867436 2 1988 1934
16958346 570523973 1 1989 690
16958346 27420442 27 1963 755
16958346 247462443 14 1976 1950
16958346 36754382 1 1989 288
16958346 76527291 3 1987 48
16958346 94248769 1 1989 1006
16958346 240735078 1 1989 4250
16958346 291559068 1 1989 1477
16958346 340730132 1 1989 1406
16958346 2411446078 5 1985 1371
16958346 234806577 2 1988 126
16958346 126661565 2 1988 41
16958346 605672405 5 1985 42
16958346 35061561 2 1988 2347
16958346 73182459 2 1988 208
16958346 28044313 31 1959 1740
16958346 28256643 2 1988 5871
16958346 104266152 2 1988 1411
16958346 2558981709 4 1986 166
16958346 262378686 3 1987 495
16958346 3268781 1 1989 70
16958346 2550595121 8 1982 9798
16958346 292986815 3 1987 6822
16958346 2202646951 54 1936 14166
16958346 2655180373 1 1989 14018
16958346 1695035954 2 1988 49
16958346 370445097 9 1981 1380
16958346 85795383 3 1987 8539
16958346 2185435057 2 1988 2850
16958346 1927953541 1 1989 24
16958346 72627338 5 1985 2547
16958346 39671383 2 1988 7228
16958346 21875834 1 1989 1504
16958346 353645177 2 1988 155
16958346 50072420 3 1987 42
16958346 2500065450 3 1987 155
16958346 62127738 0 1990 1721
16958346 48022536 93 1897 3429
16958346 2423809118 16 1974 428
16958346 257894853 1 1989 695
16958346 195030017 2 1988 18769
16958346 745525645 3 1987 820
16958346 1000704092 5 1985 83
16958346 51522136 3 1987 5603
16958346 1544311212 2 1988 2127
16958346 2365077348 1 1989 85
16958346 1332340694 5 1985 953
16958346 361884857 3 1987 1043
16958346 455481582 2 1988 307
16958346 44379873 2 1988 555
16958346 498273532 5 1985 706
16958346 320895938 1 1989 4933
16958346 2482138007 4 1986 134
16958346 2719929157 2 1988 5530
16958346 43725006 2 1988 579
16958346 2149166684 4 1986 1275
16958346 714407106 2 1988 43
16958346 21533462 1 1989 7445
16958346 433978495 2 1988 146
16958346 32391082 11 1979 776
16958346 561424601 1 1989 1024
16958346 330120341 2 1988 65
16958346 1971399660 4 1986 5437
16958346 744087534 20 1970 29309
16958346 32779130 2 1988 296
16958346 204520358 5 1985 819
16958346 56681912 3 1987 645
16958346 859029968 4 1986 2761
16958346 15150378 6 1984 3204
16958346 301218120 2 1988 380
16958346 300712476 4 1986 708
16958346 24735229 2 1988 5404
16958346 2428319430 7 1983 935
16958346 167523316 2 1988 77
16958346 2869388202 1 1989 10456
16958346 378796808 4 1986 1029
16958346 50212013 0 1990 68
16958346 331362470 3 1987 4509
16958346 2813841134 38 1952 11585
16958346 2739926711 1 1989 674
16958346 254757305 1 1989 528
16958346 2234841079 3 1987 297
16958346 85329789 178 1812 13146
16958346 1041732343 3 1987 3874
16958346 336092592 2 1988 1246
16958346 466257744 1 1989 49
16958346 141538466 8 1982 562
16958346 913269368 4 1986 5928
16958346 2379802997 7 1983 336
16958346 28654816 1 1989 6810
16958346 257621598 6 1984 490
16958346 17266544 1 1989 3440
16958346 20174671 2 1988 19
16958346 2592718680 2 1988 224
16958346 21145074 3 1987 3534
16958346 279425578 2 1988 4147
16958346 271039065 1 1989 717
16958346 54918325 3 1987 2020
16958346 488578718 2 1988 13695
16958346 39671805 3 1987 56
16958346 2800460955 3 1987 4064
16958346 2879890543 2 1988 27
16958346 3039927920 1 1989 277
16958346 17907315 4 1986 555
16958346 459462757 2 1988 253
16958346 2468139620 5 1985 486
16958346 3065438057 8 1982 241
16958346 241776425 0 1990 22039
16958346 1489135466 2 1988 2644
16958346 54407190 2 1988 920
16958346 1324999118 11 1979 1731
16958346 143143638 2 1988 27
16958346 333565962 3 1987 115
16958346 23468714 13 1977 2579
16958346 1498641224 2 1988 5770
16958346 220113516 2 1988 5071
16958346 2874038769 3 1987 58
16958346 207457144 2 1988 574
16958346 486156040 1 1989 45
16958346 384652378 1 1989 61
16958346 313648978 7 1983 369
16958346 1167589532 2 1988 3327
16958346 1058761423 3 1987 32
16958346 614538229 2 1988 3652
16958346 240742120 1 1989 1840
16958346 342034372 1 1989 213
16958346 166805992 1 1989 348
16958346 105013299 0 1990 1923
16958346 173426289 1 1989 64
16958346 286790399 3 1987 506
16958346 1495313953 3 1987 1067
16958346 28993587 2 1988 1692
16958346 57761957 4 1986 2449
16958346 913625168 2 1988 515
16958346 218598391 3 1987 104
16958346 412545497 12 1978 906
16958346 1910679817 2 1988 49
16958346 2410531753 2 1988 841
16958346 476068752 2 1988 439
16958346 132157745 17 1973 1013
16958346 1628177371 2 1988 10
16958346 85962762 5 1985 578
16958346 2988817771 1 1989 1158
16958346 569115058 3 1987 943
16958346 65034261 2 1988 19
16958346 385216442 1 1989 384
16958346 744802496 3 1987 151
16958346 285784313 23 1967 1434
16958346 335266918 5 1985 159
16958346 989665982 1 1989 53
16958346 1267914535 1 1989 193
16958346 523841218 3 1987 4924
16958346 166417889 239 1751 2723
16958346 23687917 1 1989 3182
16958346 2752007781 2 1988 29
16958346 22506733 4 1986 186
16958346 246377868 1 1989 607
16958346 544677406 3 1987 7729
16958346 1890371101 9 1981 399
16958346 221877599 3 1987 812
16958346 2601715427 0 1990 142
16958346 147649467 2 1988 15
16958346 3054437720 1 1989 792
16958346 549803080 3 1987 12524
16958346 16913770 37 1953 9638
16958346 1464374648 2 1988 6058
16958346 2164861154 5 1985 432
16958346 2560245132 2 1988 345
16958346 59814306 1 1989 423
16958346 2847277252 1 1989 2454
16958346 1335806742 2 1988 1170
16958346 1410714775 3 1987 1185
16958346 221707278 8 1982 15926
16958346 1148592331 1 1989 132
16958346 574177392 1 1989 257
16958346 273683993 3 1987 19782
16958346 18662449 7 1983 28608
16958346 1475123125 2 1988 4325
16958346 2505661902 3 1987 991
16958346 1327615536 2 1988 1402
16958346 331943883 5 1985 79
16958346 126754950 4 1986 281
16958346 960430441 2 1988 282
16958346 1085277883 10 1980 19803
16958346 242821430 5 1985 219
16958346 2716697561 1 1989 672
16958346 348801748 2 1988 44
16958346 184455572 5 1985 537
16958346 3010654755 3 1987 77
16958346 473331671 2 1988 1639
16958346 2611776464 6 1984 97
16958346 2161883208 2 1988 13817
16958346 3027472756 3 1987 65
16958346 432647972 1 1989 1616
16958346 450494706 1 1989 455
16958346 2823536181 1 1989 5378
16958346 56784864 5 1985 438
16958346 304356334 3 1987 314
16958346 239164820 4 1986 3278
16958346 79097216 1 1989 154
16958346 488870645 1 1989 13238
16958346 24138307 2 1988 450
16958346 2784817959 10 1980 338
16958346 2299201400 1 1989 2407
16958346 17010548 1 1989 326
16958346 1656775609 4 1986 238
16958346 1530628110 2 1988 1751
16958346 2675731890 1 1989 201
16958346 66856915 12 1978 5368
16958346 2959033108 1 1989 2347
16958346 1566226843 2 1988 78
16958346 2931850166 1 1989 56
16958346 2176514426 35 1955 13543
16958346 1376033840 10 1980 313
16958346 288584040 3 1987 15342
16958346 2543946921 44 1946 1465
16958346 2976820300 2 1988 132
16958346 323242383 3 1987 379
16958346 2838271322 4 1986 1260
16958346 136901718 3 1987 1439
16958346 417582834 1 1989 1009
16958346 2854715842 2 1988 4780
16958346 51392716 1 1989 254
16958346 2289969577 2 1988 280
16958346 442939875 3 1987 557
16958346 2288541892 2 1988 387
16958346 500326826 2 1988 1629
16958346 56819005 4 1986 814
16958346 94319570 3 1987 30366
16958346 298707309 4 1986 15975
16958346 224783698 2 1988 770
16958346 16694229 0 1990 1385
16958346 27846325 2 1988 50
16958346 2386393868 4 1986 150
16958346 72438854 4 1986 497
16958346 485838209 3 1987 808
16958346 18525497 3 1987 15311
16958346 56644231 14 1976 39
16958346 32559172 1 1989 60
16958346 255339880 2 1988 9235
16958346 507397497 8 1982 754
16958346 2466808621 2 1988 321
16958346 14613826 11 1979 322
16958346 329759863 4 1986 561
16958346 2265292759 1 1989 7
16958346 384476822 1 1989 437
16958346 1550044500 13 1977 2149
16958346 23035848 2 1988 895
16958346 278218364 13 1977 2781
16958346 240741522 3 1987 116
16958346 2304795344 4 1986 274
16958346 2331417116 4 1986 1579
16958346 143239690 7 1983 50
16958346 464251106 4 1986 150
16958346 181366088 2 1988 60
16958346 2465147300 2 1988 282
16958346 14394015 1 1989 211
16958346 3061740966 3 1987 26
16958346 435704780 4 1986 84
16958346 533751003 1 1989 708
16958346 2891542876 131 1859 2115
16958346 2901057659 22 1968 1359
16958346 193844932 2 1988 359
16958346 3006981234 2 1988 25
16958346 258234229 8 1982 10013
16958346 288021032 6 1984 474
16958346 409810853 1 1989 363
16958346 1444858758 3 1987 9
16958346 2422765748 3 1987 2077
16958346 568352276 2 1988 28
16958346 171167972 3 1987 730
16958346 550636977 1 1989 81
16958346 2664861260 5 1985 2450
16958346 1958611165 3 1987 224
16958346 2260285117 3 1987 447
16958346 374528528 28 1962 5230
16958346 2610595777 10 1980 2032
16958346 1120035571 0 1990 6406
16958346 1292483263 5 1985 2877
16958346 1723591686 3 1987 67
16958346 88077379 1 1989 156
16958346 75891443 12 1978 410
16958346 495076834 3 1987 158
16958346 274104261 26 1964 19303
16958346 41727242 4 1986 1776
16958346 184213023 4 1986 732
16958346 2268003602 5 1985 1614
16958346 377955290 4 1986 497
16958346 54097813 8 1982 195
16958346 110872194 2 1988 853
16958346 36336107 2 1988 347
16958346 1979160144 4 1986 107
16958346 2226305559 10 1980 242
16958346 51488918 1 1989 757
16958346 437486997 2 1988 646
16958346 262349771 8 1982 1347
16958346 418882390 1 1989 19
16958346 424676637 50 1940 1329
16958346 333214106 1 1989 486
16958346 81003094 1 1989 326
16958346 77882359 1 1989 6012
16958346 1005032508 2 1988 320
16958346 281309971 1 1989 53
16958346 1321767960 2 1988 950
16958346 206972203 1 1989 522
16958346 19671650 3 1987 838
16958346 187088245 1 1989 1319
16958346 252271318 2 1988 13084
16958346 102138259 1 1989 215
16958346 562243642 29 1961 5269
16958346 2575113278 1 1989 2
16958346 570276742 1 1989 73
16958346 246774523 9 1981 5990
16958346 165531768 3 1987 645
16958346 34457130 1 1989 15
16958346 289643438 13 1977 698
16958346 41945346 12 1978 262
16958346 24617212 5 1985 1358
16958346 92896060 2 1988 626
16958346 1655095513 0 1990 1039
16958346 558818252 9 1981 2622
16958346 381736497 3 1987 767
16958346 920384972 5 1985 1574
16958346 67661877 2 1988 361
16958346 2829282856 1 1989 2832
16958346 181396987 10 1980 486
16958346 142135651 38 1952 368
16958346 917961114 6 1984 230
16958346 53909502 8 1982 1014
16958346 69595629 1 1989 1598
16958346 302796397 2 1988 1357
16958346 195395713 4 1986 135
16958346 14155286 2 1988 1838
16958346 136655165 3 1987 8166
16958346 184617945 1 1989 732
16958346 7003422 2 1988 183
16958346 805373150 5 1985 242
16958346 1415670312 2 1988 2468
16958346 296975164 10 1980 56
16958346 2367885883 40 1950 3269
16958346 903564326 1 1989 3897
16958346 224343815 8 1982 2048
16958346 111742346 4 1986 1624
16958346 269629161 3 1987 39
16958346 344270031 4 1986 307
16958346 2306781733 0 1990 236
16958346 23687663 2 1988 23
16958346 46899351 118 1872 16504
16958346 2861771730 4 1986 92
16958346 2893376336 1 1989 800
16958346 1516726537 2 1988 202
16958346 1408775132 3 1987 135
16958346 66835736 0 1990 12611
16958346 301377933 1 1989 377
16958346 1623491666 1 1989 551
16958346 262490397 78 1912 791
16958346 251852632 5 1985 249
16958346 118468850 13 1977 1055
16958346 988626270 2 1988 3492
16958346 15748992 2 1988 3220
16958346 54344986 1 1989 699
16958346 13183132 8 1982 1174
16958346 505069575 1 1989 4831
16958346 49226871 1 1989 30
16958346 385215355 1 1989 218
16958346 61710305 1 1989 1297
16958346 2332624050 18 1972 3291
16958346 2456652002 1 1989 8073
16958346 1531325292 3 1987 415
16958346 29687693 5 1985 966
