contributors,text,geo,retweeted,in_reply_to_screen_name,possibly_sensitive,truncated,lang,entities,in_reply_to_status_id_str,id,extended_entities,in_reply_to_user_id_str,source,favorited,in_reply_to_status_id,in_reply_to_user_id,created_at,retweet_count,favorite_count,id_str,place,user,coordinates
null,Kayaktavists take over Seattle's port to protest Shell's arctic drilling rig http://t.co/ktr57NNiVq http://t.co/L0nb6PsbdH,null,false,null,false,false,en,"{symbols:[],urls:[{expanded_url:http://ow.ly/N5AK2,indices:[77,99],display_url:ow.ly/N5AK2,url:http://t.co/ktr57NNiVq}],hashtags:[],media:[{id:600303590612344832,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:190,resize:fit},medium:{w:600,h:336,resize:fit},large:{w:783,h:439,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFS072PXIAArnBG.png,media_url:http://pbs.twimg.com/media/CFS072PXIAArnBG.png,expanded_url:http://twitter.com/ClimateDesk/status/600303591224651776/photo/1,indices:[100,122],id_str:600303590612344832,display_url:pic.twitter.com/L0nb6PsbdH,type:photo,url:http://t.co/L0nb6PsbdH}],user_mentions:[]}",null,600303591224651776,"{media:[{id:600303590612344832,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:190,resize:fit},medium:{w:600,h:336,resize:fit},large:{w:783,h:439,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFS072PXIAArnBG.png,media_url:http://pbs.twimg.com/media/CFS072PXIAArnBG.png,expanded_url:http://twitter.com/ClimateDesk/status/600303591224651776/photo/1,indices:[100,122],id_str:600303590612344832,display_url:pic.twitter.com/L0nb6PsbdH,type:photo,url:http://t.co/L0nb6PsbdH}]}",null,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,false,null,null,Mon May 18 14:15:03 +0000 2015,31,21,600303591224651776,null,"{location:Earth,default_profile:false,statuses_count:10573,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76403,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2982}",null
null,Mad Max: Fury Road may be the Anthropocene at its worst ¡ª but it makes for pretty sick cinema http://t.co/EYNiqsA0Kf,null,false,null,false,false,en,"{symbols:[],urls:[{expanded_url:http://ow.ly/N5Bel,indices:[94,116],display_url:ow.ly/N5Bel,url:http://t.co/EYNiqsA0Kf}],hashtags:[],user_mentions:[]}",null,600316325102284800,,null,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,false,null,null,Mon May 18 15:05:39 +0000 2015,5,4,600316325102284800,null,"{location:Earth,default_profile:false,statuses_count:10573,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76411,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2981}",null
null,Contaminated and Unregulated: A Worrying New 'Water Atlas' of L.A. County http://t.co/AzfecBOqMT via @CityLab http://t.co/by42YQ3Hxy,null,false,null,false,false,en,"{symbols:[],urls:[{expanded_url:http://ow.ly/N5OsZ,indices:[74,96],display_url:ow.ly/N5OsZ,url:http://t.co/AzfecBOqMT}],hashtags:[],media:[{id:600331473183514624,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:181,resize:fit},large:{w:933,h:499,resize:fit},medium:{w:600,h:320,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFTOS06XIAAQQnd.png,media_url:http://pbs.twimg.com/media/CFTOS06XIAAQQnd.png,expanded_url:http://twitter.com/ClimateDesk/status/600331473711927296/photo/1,indices:[110,132],id_str:600331473183514624,display_url:pic.twitter.com/by42YQ3Hxy,type:photo,url:http://t.co/by42YQ3Hxy}],user_mentions:[{id:331803536,name:CityLab,indices:[101,109],screen_name:CityLab,id_str:331803536}]}",null,600331473711927296,"{media:[{id:600331473183514624,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:181,resize:fit},large:{w:933,h:499,resize:fit},medium:{w:600,h:320,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFTOS06XIAAQQnd.png,media_url:http://pbs.twimg.com/media/CFTOS06XIAAQQnd.png,expanded_url:http://twitter.com/ClimateDesk/status/600331473711927296/photo/1,indices:[110,132],id_str:600331473183514624,display_url:pic.twitter.com/by42YQ3Hxy,type:photo,url:http://t.co/by42YQ3Hxy}]}",null,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,false,null,null,Mon May 18 16:05:51 +0000 2015,12,8,600331473711927296,null,"{location:Earth,default_profile:false,statuses_count:10573,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76413,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2981}",null
null,The real story behind Shell's climate change rhetoric http://t.co/sDAkyHSc5g from @guardian,null,false,null,false,false,en,"{symbols:[],urls:[{expanded_url:http://ow.ly/N5VMR,indices:[54,76],display_url:ow.ly/N5VMR,url:http://t.co/sDAkyHSc5g}],hashtags:[],user_mentions:[{id:87818409,name:The Guardian ,indices:[82,91],screen_name:guardian,id_str:87818409}]}",null,600346538611707905,,null,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,false,null,null,Mon May 18 17:05:43 +0000 2015,16,8,600346538611707905,null,"{location:Earth,default_profile:false,statuses_count:10573,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76415,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2981}",null
null,"RT @timmcdonnell: Fossil fuel companies worldwide are subsidized $10 every minute, IMF reports http://t.co/nRHEQZdY4F http://t.co/7MxnMvTGyS",null,false,null,false,false,en,"{trends:[],symbols:[],urls:[{expanded_url:http://www.theguardian.com/environment/2015/may/18/fossil-fuel-companies-getting-10m-a-minute-in-subsidies-says-imf?CMP=share_btn_tw,indices:[95,117],display_url:theguardian.com/environment/20\u2026,url:http://t.co/nRHEQZdY4F}],hashtags:[],media:[{id:600351414116818944,sizes:{small:{w:340,h:255,resize:fit},thumb:{w:150,h:150,resize:crop},medium:{w:600,h:450,resize:fit},large:{w:1024,h:768,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFTgbirWIAAaO0g.jpg,source_user_id:239931382,media_url:http://pbs.twimg.com/media/CFTgbirWIAAaO0g.jpg,expanded_url:http://twitter.com/timmcdonnell/status/600351415052193793/photo/1,source_status_id_str:600351415052193793,indices:[118,140],source_user_id_str:239931382,source_status_id:600351415052193793,id_str:600351414116818944,type:photo,display_url:pic.twitter.com/7MxnMvTGyS,url:http://t.co/7MxnMvTGyS}],user_mentions:[{id:239931382,name:Tim McDonnell,indices:[3,16],screen_name:timmcdonnell,id_str:239931382}]}",null,600351584111960064,"{media:[{id:600351414116818944,sizes:{small:{w:340,h:255,resize:fit},thumb:{w:150,h:150,resize:crop},medium:{w:600,h:450,resize:fit},large:{w:1024,h:768,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFTgbirWIAAaO0g.jpg,source_user_id:239931382,media_url:http://pbs.twimg.com/media/CFTgbirWIAAaO0g.jpg,expanded_url:http://twitter.com/timmcdonnell/status/600351415052193793/photo/1,source_status_id_str:600351415052193793,indices:[118,140],source_user_id_str:239931382,source_status_id:600351415052193793,id_str:600351414116818944,type:photo,display_url:pic.twitter.com/7MxnMvTGyS,url:http://t.co/7MxnMvTGyS}]}",null,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,false,null,null,Mon May 18 17:25:46 +0000 2015,0,0,600351584111960064,null,"{location:Earth,default_profile:false,statuses_count:10572,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:null,favourites_count:58,protected:false,profile_text_color:333333,verified:true,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,default_profile_image:false,followers_count:76338,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,follow_request_sent:null,url:http://www.climatedesk.org,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:null,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2982}",null
null,RT @timmcdonnell: The developing world is poised to totally kick America's butt on clean energy http://t.co/EUUXVZC8KQ http://t.co/GCr0zqMy¡­,null,false,null,false,false,en,"{trends:[],symbols:[],urls:[{expanded_url:http://www.motherjones.com/environment/2015/05/charts-clean-energy-developing-countries,indices:[96,118],display_url:motherjones.com/environment/20\u2026,url:http://t.co/EUUXVZC8KQ}],hashtags:[],media:[{id:600649874309275648,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:227,resize:fit},medium:{w:600,h:401,resize:fit},large:{w:630,h:422,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFXv4NiWYAAyPt7.jpg,source_user_id:239931382,media_url:http://pbs.twimg.com/media/CFXv4NiWYAAyPt7.jpg,expanded_url:http://twitter.com/timmcdonnell/status/600649874850357248/photo/1,source_status_id_str:600649874850357248,indices:[119,140],source_user_id_str:239931382,source_status_id:600649874850357248,id_str:600649874309275648,type:photo,display_url:pic.twitter.com/GCr0zqMyLn,url:http://t.co/GCr0zqMyLn}],user_mentions:[{id:239931382,name:Tim McDonnell,indices:[3,16],screen_name:timmcdonnell,id_str:239931382}]}",null,600649978206363648,"{media:[{id:600649874309275648,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:227,resize:fit},medium:{w:600,h:401,resize:fit},large:{w:630,h:422,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFXv4NiWYAAyPt7.jpg,source_user_id:239931382,media_url:http://pbs.twimg.com/media/CFXv4NiWYAAyPt7.jpg,expanded_url:http://twitter.com/timmcdonnell/status/600649874850357248/photo/1,source_status_id_str:600649874850357248,indices:[119,140],source_user_id_str:239931382,source_status_id:600649874850357248,id_str:600649874309275648,type:photo,display_url:pic.twitter.com/GCr0zqMyLn,url:http://t.co/GCr0zqMyLn}]}",null,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,false,null,null,Tue May 19 13:11:28 +0000 2015,0,0,600649978206363648,null,"{location:Earth,default_profile:false,statuses_count:10573,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:null,favourites_count:58,protected:false,profile_text_color:333333,verified:true,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,default_profile_image:false,followers_count:76401,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,follow_request_sent:null,url:http://www.climatedesk.org,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:null,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2982}",null
null,Obama: Denying climate change "endangers our national security" and "undermines the readiness of our forces" http://t.co/0SyDhI82cX,null,false,null,false,false,en,"{symbols:[],urls:[],hashtags:[],media:[{id:601055027646615552,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:191,resize:fit},medium:{w:585,h:329,resize:fit},large:{w:585,h:329,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFdgXPVW0AAqJGL.png,media_url:http://pbs.twimg.com/media/CFdgXPVW0AAqJGL.png,expanded_url:http://twitter.com/ClimateDesk/status/601055028015714305/photo/1,indices:[109,131],id_str:601055027646615552,display_url:pic.twitter.com/0SyDhI82cX,type:photo,url:http://t.co/0SyDhI82cX}],user_mentions:[]}",null,601055028015714305,"{media:[{id:601055027646615552,sizes:{thumb:{w:150,h:150,resize:crop},small:{w:340,h:191,resize:fit},medium:{w:585,h:329,resize:fit},large:{w:585,h:329,resize:fit}},media_url_https:https://pbs.twimg.com/media/CFdgXPVW0AAqJGL.png,media_url:http://pbs.twimg.com/media/CFdgXPVW0AAqJGL.png,expanded_url:http://twitter.com/ClimateDesk/status/601055028015714305/photo/1,indices:[109,131],id_str:601055027646615552,display_url:pic.twitter.com/0SyDhI82cX,type:photo,url:http://t.co/0SyDhI82cX}]}",null,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,false,null,null,Wed May 20 16:01:00 +0000 2015,22,15,601055028015714305,null,"{location:Earth,default_profile:false,statuses_count:10580,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76583,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2986}",null
null,Obama: "Confronting climate change is now a key pillar of American global leadership",null,false,null,,false,en,"{symbols:[],urls:[],hashtags:[],user_mentions:[]}",null,601055416139788289,,null,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,false,null,null,Wed May 20 16:02:32 +0000 2015,15,10,601055416139788289,null,"{location:Earth,default_profile:false,statuses_count:10580,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76583,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2986}",null
null,"Obama: Around the world, climate change increases the risk of instability and conflict Here's why: http://t.co/7DAkZLmQbT",null,false,null,false,false,en,"{symbols:[],urls:[{expanded_url:http://www.motherjones.com/blue-marble/2014/10/pentagon-climate-change-shift-wars,indices:[101,123],display_url:motherjones.com/blue-marble/20\u2026,url:http://t.co/7DAkZLmQbT}],hashtags:[],user_mentions:[]}",null,601056050087858176,,null,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,false,null,null,Wed May 20 16:05:04 +0000 2015,10,7,601056050087858176,null,"{location:Earth,default_profile:false,statuses_count:10580,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76585,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2986}",null
null,Obama: "Severe drought helped to create the instability in Nigeria that was exploited by...Boko Haram." See here: http://t.co/5qnknReQEE,null,false,null,false,false,en,"{symbols:[],urls:[{expanded_url:http://www.motherjones.com/environment/2014/06/nigeria-environment-climate-change-boko-haram,indices:[114,136],display_url:motherjones.com/environment/20\u2026,url:http://t.co/5qnknReQEE}],hashtags:[],user_mentions:[]}",null,601056747411873792,,null,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,false,null,null,Wed May 20 16:07:50 +0000 2015,11,8,601056747411873792,null,"{location:Earth,default_profile:false,statuses_count:10580,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76585,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2986}",null
null,Obama: "Drought and crop failures and high food prices helped fuel the early unrest in Syria" More on that here: http://t.co/XaTRf5ag2m,null,false,null,false,false,en,"{symbols:[],urls:[{expanded_url:http://www.motherjones.com/blue-marble/2013/03/how-climate-change-worsened-violence-syria,indices:[113,135],display_url:motherjones.com/blue-marble/20\u2026,url:http://t.co/XaTRf5ag2m}],hashtags:[],user_mentions:[]}",null,601057070536884224,,null,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,false,null,null,Wed May 20 16:09:07 +0000 2015,14,4,601057070536884224,null,"{location:Earth,default_profile:false,statuses_count:10580,profile_background_tile:false,lang:en,profile_link_color:48C6D6,profile_banner_url:https://pbs.twimg.com/profile_banners/120181944/1406137011,id:120181944,following:true,favourites_count:58,protected:false,profile_text_color:333333,description:A journalistic collaboration dedicated to exploring the impact\u2014human, environmental, economic, political\u2014of a changing climate.,verified:true,contributors_enabled:false,profile_sidebar_border_color:FFFFFF,name:Climate Desk,profile_background_color:006187,created_at:Fri Mar 05 18:22:03 +0000 2010,is_translation_enabled:false,default_profile_image:false,followers_count:76585,profile_image_url_https:https://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,geo_enabled:true,profile_background_image_url:http://abs.twimg.com/images/themes/theme1/bg.png,profile_background_image_url_https:https://abs.twimg.com/images/themes/theme1/bg.png,entities:{description:{urls:[]},url:{urls:[{expanded_url:http://www.climatedesk.org,indices:[0,22],display_url:climatedesk.org,url:http://t.co/dB8BpuJE4x}]}},follow_request_sent:false,url:http://t.co/dB8BpuJE4x,utc_offset:-25200,time_zone:Pacific Time (US & Canada),notifications:false,friends_count:738,profile_use_background_image:false,profile_sidebar_fill_color:DDEEF6,screen_name:ClimateDesk,id_str:120181944,profile_image_url:http://pbs.twimg.com/profile_images/1909077239/ClimateDesk_bug_500_normal.jpg,is_translator:false,listed_count:2986}",null
